Restr,Index,Valor,Se cumple
comp_2,"(2, 2, 1, 4)",503463.261,False
comp_2,"(2, 2, 1, 5)",0.0,True
comp_2,"(2, 2, 2, 1)",0.0,True
comp_2,"(2, 2, 2, 3)",233743.84,False
comp_2,"(2, 2, 2, 4)",453642.144,False
comp_2,"(2, 2, 2, 5)",0.0,True
comp_2,"(2, 2, 3, 1)",0.0,True
comp_2,"(2, 2, 3, 2)",328645.464,False
comp_2,"(2, 2, 3, 3)",197906.94,False
comp_2,"(2, 2, 3, 4)",311453.548,False
comp_2,"(2, 2, 3, 5)",2856956.599,False
comp_2,"(2, 3, 1, 1)",0.0,True
comp_2,"(2, 3, 1, 2)",0.0,True
comp_2,"(2, 3, 1, 3)",0.0,True
comp_2,"(2, 3, 1, 4)",0.0,True
comp_2,"(2, 3, 1, 5)",140440.644,False
comp_2,"(2, 3, 2, 1)",0.0,True
comp_2,"(2, 3, 2, 2)",0.0,True
comp_2,"(2, 3, 2, 4)",0.0,True
comp_2,"(2, 3, 2, 5)",127673.16799999999,False
comp_2,"(2, 3, 3, 1)",0.0,True
comp_2,"(2, 3, 3, 2)",0.0,True
comp_2,"(2, 3, 3, 3)",0.0,True
comp_2,"(2, 3, 3, 4)",0.0,True
comp_2,"(2, 3, 3, 5)",0.0,True
comp_2,"(2, 4, 1, 1)",0.0,True
comp_2,"(2, 4, 1, 2)",0.0,True
comp_2,"(2, 4, 1, 3)",0.0,True
comp_2,"(2, 4, 1, 4)",0.0,True
comp_2,"(2, 4, 1, 5)",69946.726,False
comp_2,"(2, 4, 2, 1)",0.0,True
comp_2,"(2, 4, 2, 2)",0.0,True
comp_2,"(2, 4, 2, 3)",0.0,True
comp_2,"(2, 4, 2, 5)",89568.608,False
comp_2,"(2, 4, 3, 1)",0.0,True
comp_2,"(2, 4, 3, 2)",0.0,True
comp_2,"(2, 4, 3, 3)",0.0,True
comp_2,"(2, 4, 3, 4)",0.0,True
comp_2,"(2, 4, 3, 5)",0.0,True
comp_2,"(2, 5, 1, 1)",0.0,True
comp_2,"(2, 5, 1, 2)",0.0,True
comp_2,"(2, 5, 1, 3)",0.0,True
comp_2,"(2, 5, 1, 4)",0.0,True
comp_2,"(2, 5, 1, 5)",53655.252,False
comp_2,"(2, 5, 2, 1)",0.0,True
comp_2,"(2, 5, 2, 2)",0.0,True
comp_2,"(2, 5, 2, 3)",0.0,True
comp_2,"(2, 5, 2, 4)",0.0,True
comp_2,"(2, 5, 3, 1)",0.0,True
comp_2,"(2, 5, 3, 2)",0.0,True
comp_2,"(2, 5, 3, 3)",0.0,True
comp_2,"(2, 5, 3, 4)",0.0,True
comp_2,"(2, 5, 3, 5)",0.0,True
comp_2,"(3, 1, 1, 1)",0.0,True
comp_2,"(3, 1, 1, 2)",210054.278,False
comp_2,"(3, 1, 1, 3)",251239.464,False
comp_2,"(3, 1, 1, 4)",206908.87,False
comp_2,"(3, 1, 1, 5)",0.0,True
comp_2,"(3, 1, 2, 1)",0.0,True
comp_2,"(3, 1, 2, 2)",210054.278,False
comp_2,"(3, 1, 2, 3)",110187.574,False
comp_2,"(3, 1, 2, 4)",219097.326,False
comp_2,"(3, 1, 2, 5)",0.0,True
comp_2,"(3, 1, 3, 2)",211107.70200000002,False
comp_2,"(3, 1, 3, 3)",149294.922,False
comp_2,"(3, 1, 3, 4)",177321.55000000002,False
comp_2,"(3, 1, 3, 5)",444764.91400000005,False
comp_2,"(3, 2, 1, 1)",0.0,True
comp_2,"(3, 2, 1, 2)",852427.732,False
comp_2,"(3, 2, 1, 3)",1296496.221,False
comp_2,"(3, 2, 1, 4)",623241.197,False
comp_2,"(3, 2, 1, 5)",0.0,True
comp_2,"(3, 2, 2, 1)",0.0,True
comp_2,"(3, 2, 2, 2)",852427.732,False
comp_2,"(3, 2, 2, 3)",223861.472,False
comp_2,"(3, 2, 2, 4)",415250.501,False
comp_2,"(3, 2, 2, 5)",0.0,True
comp_2,"(3, 2, 3, 1)",0.0,True
comp_2,"(3, 2, 3, 3)",427079.903,False
comp_2,"(3, 2, 3, 4)",257909.56399999998,False
comp_2,"(3, 2, 3, 5)",3859487.1900000004,False
comp_2,"(3, 3, 1, 1)",0.0,True
comp_2,"(3, 3, 1, 2)",359713.12299999996,False
comp_2,"(3, 3, 1, 3)",551858.021,False
comp_2,"(3, 3, 1, 4)",375935.67,False
comp_2,"(3, 3, 1, 5)",0.0,True
comp_2,"(3, 3, 2, 1)",0.0,True
comp_2,"(3, 3, 2, 2)",359713.12299999996,False
comp_2,"(3, 3, 2, 3)",132306.04200000002,False
comp_2,"(3, 3, 2, 4)",549429.4959999999,False
comp_2,"(3, 3, 2, 5)",0.0,True
comp_2,"(3, 3, 3, 1)",0.0,True
comp_2,"(3, 3, 3, 2)",274165.793,False
comp_2,"(3, 3, 3, 4)",297891.64999999997,False
comp_2,"(3, 3, 3, 5)",2675095.928,False
comp_2,"(3, 4, 1, 1)",0.0,True
comp_2,"(3, 4, 1, 2)",0.0,True
comp_2,"(3, 4, 1, 3)",0.0,True
comp_2,"(3, 4, 1, 4)",0.0,True
comp_2,"(3, 4, 1, 5)",70971.44799999999,False
comp_2,"(3, 4, 2, 1)",0.0,True
comp_2,"(3, 4, 2, 2)",0.0,True
comp_2,"(3, 4, 2, 3)",0.0,True
comp_2,"(3, 4, 2, 4)",0.0,True
comp_2,"(3, 4, 2, 5)",47048.488,False
comp_2,"(3, 4, 3, 1)",0.0,True
comp_2,"(3, 4, 3, 2)",0.0,True
comp_2,"(3, 4, 3, 3)",0.0,True
comp_2,"(3, 4, 3, 5)",0.0,True
comp_2,"(3, 5, 1, 1)",0.0,True
comp_2,"(3, 5, 1, 2)",349911.684,False
comp_2,"(3, 5, 1, 3)",588282.408,False
comp_2,"(3, 5, 1, 4)",393662.66400000005,False
comp_2,"(3, 5, 1, 5)",522319.39200000005,False
comp_2,"(3, 5, 2, 1)",0.0,True
comp_2,"(3, 5, 2, 2)",349911.684,False
comp_2,"(3, 5, 2, 3)",123464.304,False
comp_2,"(3, 5, 2, 4)",894635.424,False
comp_2,"(3, 5, 2, 5)",344046.168,False
comp_2,"(3, 5, 3, 1)",0.0,True
comp_2,"(3, 5, 3, 2)",244317.492,False
comp_2,"(3, 5, 3, 3)",142063.14200000002,False
comp_2,"(3, 5, 3, 4)",330917.01999999996,False
mu,"(1, 1)",1482.0,True
mu,"(1, 1)",99181.0,True
mu,"(1, 2)",4991.0,True
mu,"(1, 2)",98895.0,True
mu,"(1, 3)",2949.0,True
mu,"(1, 3)",99167.0,True
mu,"(1, 4)",278.0,True
mu,"(1, 4)",99403.0,True
mu,"(1, 5)",498.0,True
mu,"(1, 5)",99015.0,True
mu,"(2, 1)",1641.0,True
mu,"(2, 1)",99770.0,True
mu,"(2, 2)",5553.0,True
mu,"(2, 2)",99953.0,True
mu,"(2, 3)",390.0,True
mu,"(2, 3)",97596.0,True
mu,"(2, 4)",224.0,True
mu,"(2, 4)",98102.0,True
mu,"(2, 5)",369.0,True
mu,"(2, 5)",100478.0,True
mu,"(3, 1)",1317.0,True
mu,"(3, 1)",98295.0,True
mu,"(3, 2)",5686.0,True
mu,"(3, 2)",104413.0,True
mu,"(3, 3)",1291.0,True
mu,"(3, 3)",97141.0,True
mu,"(3, 4)",1352.0,True
mu,"(3, 4)",99679.0,True
mu,"(3, 5)",2508.0,True
mu,"(3, 5)",96156.0,True
mu_2,"(1, 1, 1, 2)",148594.0,True
mu_2,"(1, 1, 1, 3)",147448.0,True
mu_2,"(1, 1, 1, 4)",99724.0,True
mu_2,"(1, 1, 1, 5)",99071.0,True
mu_2,"(1, 1, 2, 1)",99181.0,True
mu_2,"(1, 1, 2, 2)",99181.0,True
mu_2,"(1, 1, 2, 3)",99181.0,True
mu_2,"(1, 1, 2, 4)",99181.0,True
mu_2,"(1, 1, 2, 5)",99181.0,True
mu_2,"(1, 1, 3, 1)",99181.0,True
mu_2,"(1, 1, 3, 2)",99181.0,True
mu_2,"(1, 1, 3, 3)",99181.0,True
mu_2,"(1, 1, 3, 4)",99181.0,True
mu_2,"(1, 1, 3, 5)",99181.0,True
mu_2,"(1, 2, 1, 1)",149302.0,True
mu_2,"(1, 2, 1, 3)",148603.0,True
mu_2,"(1, 2, 1, 4)",96580.0,True
mu_2,"(1, 2, 1, 5)",95923.0,True
mu_2,"(1, 2, 2, 1)",98895.0,True
mu_2,"(1, 2, 2, 2)",98895.0,True
mu_2,"(1, 2, 2, 3)",98895.0,True
mu_2,"(1, 2, 2, 4)",98895.0,True
mu_2,"(1, 2, 2, 5)",98895.0,True
mu_2,"(1, 2, 3, 1)",98895.0,True
mu_2,"(1, 2, 3, 2)",98895.0,True
mu_2,"(1, 2, 3, 3)",98895.0,True
mu_2,"(1, 2, 3, 4)",98895.0,True
mu_2,"(1, 2, 3, 5)",98895.0,True
mu_2,"(1, 3, 1, 1)",148173.0,True
mu_2,"(1, 3, 1, 2)",148580.0,True
mu_2,"(1, 3, 1, 4)",99710.0,True
mu_2,"(1, 3, 1, 5)",99057.0,True
mu_2,"(1, 3, 2, 1)",99167.0,True
mu_2,"(1, 3, 2, 2)",99167.0,True
mu_2,"(1, 3, 2, 3)",99167.0,True
mu_2,"(1, 3, 2, 4)",99167.0,True
mu_2,"(1, 3, 2, 5)",99167.0,True
mu_2,"(1, 3, 3, 1)",99167.0,True
mu_2,"(1, 3, 3, 2)",99167.0,True
mu_2,"(1, 3, 3, 3)",99167.0,True
mu_2,"(1, 3, 3, 4)",99167.0,True
mu_2,"(1, 3, 3, 5)",99167.0,True
mu_2,"(1, 4, 1, 1)",99375.0,True
mu_2,"(1, 4, 1, 2)",99292.0,True
mu_2,"(1, 4, 1, 3)",97245.0,True
mu_2,"(1, 4, 1, 5)",199455.0,True
mu_2,"(1, 4, 2, 1)",99403.0,True
mu_2,"(1, 4, 2, 2)",99403.0,True
mu_2,"(1, 4, 2, 3)",99403.0,True
mu_2,"(1, 4, 2, 4)",99403.0,True
mu_2,"(1, 4, 2, 5)",99403.0,True
mu_2,"(1, 4, 3, 1)",99403.0,True
mu_2,"(1, 4, 3, 2)",99403.0,True
mu_2,"(1, 4, 3, 3)",99403.0,True
mu_2,"(1, 4, 3, 4)",99403.0,True
mu_2,"(1, 4, 3, 5)",99403.0,True
mu_2,"(1, 5, 1, 1)",98986.0,True
mu_2,"(1, 5, 1, 2)",98903.0,True
mu_2,"(1, 5, 1, 3)",96856.0,True
mu_2,"(1, 5, 1, 4)",199560.0,True
mu_2,"(1, 5, 2, 1)",99014.0,True
mu_2,"(1, 5, 2, 2)",99014.0,True
mu_2,"(1, 5, 2, 3)",99014.0,True
mu_2,"(1, 5, 2, 4)",99014.0,True
mu_2,"(1, 5, 2, 5)",99014.0,True
mu_2,"(1, 5, 3, 1)",99014.0,True
mu_2,"(1, 5, 3, 2)",99014.0,True
mu_2,"(1, 5, 3, 3)",99014.0,True
mu_2,"(1, 5, 3, 4)",99014.0,True
mu_2,"(1, 5, 3, 5)",99014.0,True
mu_2,"(2, 1, 1, 1)",99770.0,True
mu_2,"(2, 1, 1, 2)",99770.0,True
mu_2,"(2, 1, 1, 3)",99770.0,True
mu_2,"(2, 1, 1, 4)",99770.0,True
mu_2,"(2, 1, 1, 5)",99770.0,True
mu_2,"(2, 1, 2, 2)",164709.0,True
mu_2,"(2, 1, 2, 3)",132283.0,True
mu_2,"(2, 1, 2, 4)",99611.0,True
mu_2,"(2, 1, 2, 5)",89859.0,True
mu_2,"(2, 1, 3, 1)",99770.0,True
mu_2,"(2, 1, 3, 2)",99770.0,True
mu_2,"(2, 1, 3, 3)",99770.0,True
mu_2,"(2, 1, 3, 4)",99770.0,True
mu_2,"(2, 1, 3, 5)",99770.0,True
mu_2,"(2, 2, 1, 1)",99953.0,True
mu_2,"(2, 2, 1, 2)",99953.0,True
mu_2,"(2, 2, 1, 3)",99953.0,True
mu_2,"(2, 2, 1, 4)",99953.0,True
mu_2,"(2, 2, 1, 5)",99953.0,True
mu_2,"(2, 2, 2, 1)",165983.0,True
mu_2,"(2, 2, 2, 3)",132809.0,True
mu_2,"(2, 2, 2, 4)",98106.0,True
mu_2,"(2, 2, 2, 5)",87140.0,True
mu_2,"(2, 2, 3, 1)",99953.0,True
mu_2,"(2, 2, 3, 2)",99953.0,True
mu_2,"(2, 2, 3, 3)",99953.0,True
mu_2,"(2, 2, 3, 4)",99953.0,True
mu_2,"(2, 2, 3, 5)",99953.0,True
mu_2,"(2, 3, 1, 1)",97596.0,True
mu_2,"(2, 3, 1, 2)",97596.0,True
mu_2,"(2, 3, 1, 3)",97596.0,True
mu_2,"(2, 3, 1, 4)",97596.0,True
mu_2,"(2, 3, 1, 5)",97596.0,True
mu_2,"(2, 3, 2, 1)",136987.0,True
mu_2,"(2, 3, 2, 2)",136952.0,True
mu_2,"(2, 3, 2, 4)",122766.0,True
mu_2,"(2, 3, 2, 5)",131216.0,True
mu_2,"(2, 3, 3, 1)",97596.0,True
mu_2,"(2, 3, 3, 2)",97596.0,True
mu_2,"(2, 3, 3, 3)",97596.0,True
mu_2,"(2, 3, 3, 4)",97596.0,True
mu_2,"(2, 3, 3, 5)",97596.0,True
mu_2,"(2, 4, 1, 1)",98102.0,True
mu_2,"(2, 4, 1, 2)",98102.0,True
mu_2,"(2, 4, 1, 3)",98102.0,True
mu_2,"(2, 4, 1, 4)",98102.0,True
mu_2,"(2, 4, 1, 5)",98102.0,True
mu_2,"(2, 4, 2, 1)",104195.0,True
mu_2,"(2, 4, 2, 2)",103349.0,True
mu_2,"(2, 4, 2, 3)",118598.0,True
mu_2,"(2, 4, 2, 5)",189764.0,True
mu_2,"(2, 4, 3, 1)",98102.0,True
mu_2,"(2, 4, 3, 2)",98102.0,True
mu_2,"(2, 4, 3, 3)",98102.0,True
mu_2,"(2, 4, 3, 4)",98102.0,True
mu_2,"(2, 4, 3, 5)",98102.0,True
mu_2,"(2, 5, 1, 1)",100478.0,True
mu_2,"(2, 5, 1, 2)",100478.0,True
mu_2,"(2, 5, 1, 3)",100478.0,True
mu_2,"(2, 5, 1, 4)",100478.0,True
mu_2,"(2, 5, 1, 5)",100478.0,True
mu_2,"(2, 5, 2, 1)",89921.0,True
mu_2,"(2, 5, 2, 2)",88671.0,True
mu_2,"(2, 5, 2, 3)",117541.0,True
mu_2,"(2, 5, 2, 4)",176306.0,True
mu_2,"(2, 5, 3, 1)",100478.0,True
mu_2,"(2, 5, 3, 2)",100478.0,True
mu_2,"(2, 5, 3, 3)",100478.0,True
mu_2,"(2, 5, 3, 4)",100478.0,True
mu_2,"(2, 5, 3, 5)",100478.0,True
mu_2,"(3, 1, 1, 1)",98294.0,True
mu_2,"(3, 1, 1, 2)",98294.0,True
mu_2,"(3, 1, 1, 3)",98294.0,True
mu_2,"(3, 1, 1, 4)",98294.0,True
mu_2,"(3, 1, 1, 5)",98294.0,True
mu_2,"(3, 1, 2, 1)",98294.0,True
mu_2,"(3, 1, 2, 2)",98294.0,True
mu_2,"(3, 1, 2, 3)",98294.0,True
mu_2,"(3, 1, 2, 4)",98294.0,True
mu_2,"(3, 1, 2, 5)",98294.0,True
mu_2,"(3, 1, 3, 2)",133107.0,True
mu_2,"(3, 1, 3, 3)",131306.0,True
mu_2,"(3, 1, 3, 4)",114401.0,True
mu_2,"(3, 1, 3, 5)",129217.0,True
mu_2,"(3, 2, 1, 1)",104413.0,True
mu_2,"(3, 2, 1, 2)",104413.0,True
mu_2,"(3, 2, 1, 3)",104413.0,True
mu_2,"(3, 2, 1, 4)",104413.0,True
mu_2,"(3, 2, 1, 5)",104413.0,True
mu_2,"(3, 2, 2, 1)",104413.0,True
mu_2,"(3, 2, 2, 2)",104413.0,True
mu_2,"(3, 2, 2, 3)",104413.0,True
mu_2,"(3, 2, 2, 4)",104413.0,True
mu_2,"(3, 2, 2, 5)",104413.0,True
mu_2,"(3, 2, 3, 1)",140216.0,True
mu_2,"(3, 2, 3, 3)",139523.0,True
mu_2,"(3, 2, 3, 4)",56386.0,True
mu_2,"(3, 2, 3, 5)",137007.0,True
mu_2,"(3, 3, 1, 1)",97141.0,True
mu_2,"(3, 3, 1, 2)",97141.0,True
mu_2,"(3, 3, 1, 3)",97141.0,True
mu_2,"(3, 3, 1, 4)",97141.0,True
mu_2,"(3, 3, 1, 5)",97141.0,True
mu_2,"(3, 3, 2, 1)",97141.0,True
mu_2,"(3, 3, 2, 2)",97141.0,True
mu_2,"(3, 3, 2, 3)",97141.0,True
mu_2,"(3, 3, 2, 4)",97141.0,True
mu_2,"(3, 3, 2, 5)",97141.0,True
mu_2,"(3, 3, 3, 1)",129397.0,True
mu_2,"(3, 3, 3, 2)",130493.0,True
mu_2,"(3, 3, 3, 4)",145313.0,True
mu_2,"(3, 3, 3, 5)",127228.0,True
mu_2,"(3, 4, 1, 1)",99679.0,True
mu_2,"(3, 4, 1, 2)",99679.0,True
mu_2,"(3, 4, 1, 3)",99679.0,True
mu_2,"(3, 4, 1, 4)",99679.0,True
mu_2,"(3, 4, 1, 5)",99679.0,True
mu_2,"(3, 4, 2, 1)",99679.0,True
mu_2,"(3, 4, 2, 2)",99679.0,True
mu_2,"(3, 4, 2, 3)",99679.0,True
mu_2,"(3, 4, 2, 4)",99679.0,True
mu_2,"(3, 4, 2, 5)",99679.0,True
mu_2,"(3, 4, 3, 1)",100009.0,True
mu_2,"(3, 4, 3, 2)",93620.0,True
mu_2,"(3, 4, 3, 3)",103315.0,True
mu_2,"(3, 4, 3, 5)",107202.0,True
mu_2,"(3, 5, 1, 1)",96156.0,True
mu_2,"(3, 5, 1, 2)",96156.0,True
mu_2,"(3, 5, 1, 3)",96156.0,True
mu_2,"(3, 5, 1, 4)",96156.0,True
mu_2,"(3, 5, 1, 5)",96156.0,True
mu_2,"(3, 5, 2, 1)",96156.0,True
mu_2,"(3, 5, 2, 2)",96156.0,True
mu_2,"(3, 5, 2, 3)",96156.0,True
mu_2,"(3, 5, 2, 4)",96156.0,True
mu_2,"(3, 5, 2, 5)",96156.0,True
mu_2,"(3, 5, 3, 1)",127229.0,True
mu_2,"(3, 5, 3, 2)",128049.0,True
mu_2,"(3, 5, 3, 3)",127069.0,True
mu_2,"(3, 5, 3, 4)",176395.0,True
