Restr,Index,Valor,Se cumple
comp_2,"(2, 2, 3, 3)",0.0,True
comp_2,"(2, 2, 3, 4)",0.0,True
comp_2,"(2, 2, 3, 5)",0.0,True
comp_2,"(2, 3, 1, 1)",0.0,True
comp_2,"(2, 3, 1, 2)",0.0,True
comp_2,"(2, 3, 1, 3)",0.0,True
comp_2,"(2, 3, 1, 4)",0.0,True
comp_2,"(2, 3, 1, 5)",0.0,True
comp_2,"(2, 3, 2, 1)",0.0,True
comp_2,"(2, 3, 2, 2)",0.0,True
comp_2,"(2, 3, 2, 4)",0.0,True
comp_2,"(2, 3, 2, 5)",0.0,True
comp_2,"(2, 3, 3, 1)",0.0,True
comp_2,"(2, 3, 3, 2)",0.0,True
comp_2,"(2, 3, 3, 3)",0.0,True
comp_2,"(2, 3, 3, 4)",0.0,True
comp_2,"(2, 3, 3, 5)",0.0,True
comp_2,"(2, 4, 1, 1)",0.0,True
comp_2,"(2, 4, 1, 2)",0.0,True
comp_2,"(2, 4, 1, 3)",0.0,True
comp_2,"(2, 4, 1, 4)",0.0,True
comp_2,"(2, 4, 1, 5)",0.0,True
comp_2,"(2, 4, 2, 1)",0.0,True
comp_2,"(2, 4, 2, 2)",0.0,True
comp_2,"(2, 4, 2, 3)",0.0,True
comp_2,"(2, 4, 2, 5)",0.0,True
comp_2,"(2, 4, 3, 1)",0.0,True
comp_2,"(2, 4, 3, 2)",0.0,True
comp_2,"(2, 4, 3, 3)",0.0,True
comp_2,"(2, 4, 3, 4)",0.0,True
comp_2,"(2, 4, 3, 5)",0.0,True
comp_2,"(2, 5, 1, 1)",0.0,True
comp_2,"(2, 5, 1, 2)",0.0,True
comp_2,"(2, 5, 1, 3)",0.0,True
comp_2,"(2, 5, 1, 4)",0.0,True
comp_2,"(2, 5, 1, 5)",0.0,True
comp_2,"(2, 5, 2, 1)",0.0,True
comp_2,"(2, 5, 2, 2)",0.0,True
comp_2,"(2, 5, 2, 3)",0.0,True
comp_2,"(2, 5, 2, 4)",0.0,True
comp_2,"(2, 5, 3, 1)",0.0,True
comp_2,"(2, 5, 3, 2)",0.0,True
comp_2,"(2, 5, 3, 3)",0.0,True
comp_2,"(2, 5, 3, 4)",0.0,True
comp_2,"(2, 5, 3, 5)",0.0,True
comp_2,"(3, 1, 1, 1)",0.0,True
comp_2,"(3, 1, 1, 2)",0.0,True
comp_2,"(3, 1, 1, 3)",0.0,True
comp_2,"(3, 1, 1, 4)",0.0,True
comp_2,"(3, 1, 1, 5)",0.0,True
comp_2,"(3, 1, 2, 1)",0.0,True
comp_2,"(3, 1, 2, 2)",0.0,True
comp_2,"(3, 1, 2, 3)",0.0,True
comp_2,"(3, 1, 2, 4)",0.0,True
comp_2,"(3, 1, 2, 5)",0.0,True
comp_2,"(3, 1, 3, 2)",0.0,True
comp_2,"(3, 1, 3, 3)",0.0,True
comp_2,"(3, 1, 3, 4)",0.0,True
comp_2,"(3, 1, 3, 5)",0.0,True
comp_2,"(3, 2, 1, 1)",0.0,True
comp_2,"(3, 2, 1, 2)",0.0,True
comp_2,"(3, 2, 1, 3)",0.0,True
comp_2,"(3, 2, 1, 4)",0.0,True
comp_2,"(3, 2, 1, 5)",0.0,True
comp_2,"(3, 2, 2, 1)",0.0,True
comp_2,"(3, 2, 2, 2)",0.0,True
comp_2,"(3, 2, 2, 3)",0.0,True
comp_2,"(3, 2, 2, 4)",0.0,True
comp_2,"(3, 2, 2, 5)",0.0,True
comp_2,"(3, 2, 3, 1)",0.0,True
comp_2,"(3, 2, 3, 3)",0.0,True
comp_2,"(3, 2, 3, 4)",0.0,True
comp_2,"(3, 2, 3, 5)",0.0,True
comp_2,"(3, 3, 1, 1)",0.0,True
comp_2,"(3, 3, 1, 2)",0.0,True
comp_2,"(3, 3, 1, 3)",0.0,True
comp_2,"(3, 3, 1, 4)",0.0,True
comp_2,"(3, 3, 1, 5)",0.0,True
comp_2,"(3, 3, 2, 1)",0.0,True
comp_2,"(3, 3, 2, 2)",0.0,True
comp_2,"(3, 3, 2, 3)",0.0,True
comp_2,"(3, 3, 2, 4)",0.0,True
comp_2,"(3, 3, 2, 5)",0.0,True
comp_2,"(3, 3, 3, 1)",0.0,True
comp_2,"(3, 3, 3, 2)",0.0,True
comp_2,"(3, 3, 3, 4)",0.0,True
comp_2,"(3, 3, 3, 5)",0.0,True
comp_2,"(3, 4, 1, 1)",0.0,True
comp_2,"(3, 4, 1, 2)",0.0,True
comp_2,"(3, 4, 1, 3)",0.0,True
comp_2,"(3, 4, 1, 4)",0.0,True
comp_2,"(3, 4, 1, 5)",0.0,True
comp_2,"(3, 4, 2, 1)",0.0,True
comp_2,"(3, 4, 2, 2)",0.0,True
comp_2,"(3, 4, 2, 3)",0.0,True
comp_2,"(3, 4, 2, 4)",0.0,True
comp_2,"(3, 4, 2, 5)",0.0,True
comp_2,"(3, 4, 3, 1)",0.0,True
comp_2,"(3, 4, 3, 2)",0.0,True
comp_2,"(3, 4, 3, 3)",0.0,True
comp_2,"(3, 4, 3, 5)",0.0,True
comp_2,"(3, 5, 1, 1)",0.0,True
comp_2,"(3, 5, 1, 2)",0.0,True
comp_2,"(3, 5, 1, 3)",0.0,True
comp_2,"(3, 5, 1, 4)",0.0,True
comp_2,"(3, 5, 1, 5)",0.0,True
comp_2,"(3, 5, 2, 1)",0.0,True
comp_2,"(3, 5, 2, 2)",0.0,True
comp_2,"(3, 5, 2, 3)",0.0,True
comp_2,"(3, 5, 2, 4)",0.0,True
comp_2,"(3, 5, 2, 5)",0.0,True
comp_2,"(3, 5, 3, 1)",0.0,True
comp_2,"(3, 5, 3, 2)",0.0,True
comp_2,"(3, 5, 3, 3)",0.0,True
comp_2,"(3, 5, 3, 4)",0.0,True
mu,"(1, 1)",0.0,True
mu,"(1, 1)",0.0,True
mu,"(1, 2)",0.0,True
mu,"(1, 2)",0.0,True
mu,"(1, 3)",0.0,True
mu,"(1, 3)",0.0,True
mu,"(1, 4)",0.0,True
mu,"(1, 4)",0.0,True
mu,"(1, 5)",0.0,True
mu,"(1, 5)",0.0,True
mu,"(2, 1)",9783.0,True
mu,"(2, 1)",0.0,True
mu,"(2, 2)",0.0,True
mu,"(2, 2)",0.0,True
mu,"(2, 3)",3125.0,True
mu,"(2, 3)",0.0,True
mu,"(2, 4)",0.0,True
mu,"(2, 4)",0.0,True
mu,"(2, 5)",0.0,True
mu,"(2, 5)",0.0,True
mu,"(3, 1)",0.0,True
mu,"(3, 1)",0.0,True
mu,"(3, 2)",0.0,True
mu,"(3, 2)",0.0,True
mu,"(3, 3)",0.0,True
mu,"(3, 3)",0.0,True
mu,"(3, 4)",0.0,True
mu,"(3, 4)",0.0,True
mu,"(3, 5)",0.0,True
mu,"(3, 5)",0.0,True
mu_2,"(1, 1, 1, 2)",0.0,True
mu_2,"(1, 1, 1, 3)",0.0,True
mu_2,"(1, 1, 1, 4)",972222.0,True
mu_2,"(1, 1, 1, 5)",972222.0,True
mu_2,"(1, 1, 2, 1)",0.0,True
mu_2,"(1, 1, 2, 2)",0.0,True
mu_2,"(1, 1, 2, 3)",0.0,True
mu_2,"(1, 1, 2, 4)",0.0,True
mu_2,"(1, 1, 2, 5)",0.0,True
mu_2,"(1, 1, 3, 1)",0.0,True
mu_2,"(1, 1, 3, 2)",0.0,True
mu_2,"(1, 1, 3, 3)",0.0,True
mu_2,"(1, 1, 3, 4)",0.0,True
mu_2,"(1, 1, 3, 5)",0.0,True
mu_2,"(1, 2, 1, 1)",0.0,True
mu_2,"(1, 2, 1, 3)",0.0,True
mu_2,"(1, 2, 1, 4)",1000000.0,True
mu_2,"(1, 2, 1, 5)",1000000.0,True
mu_2,"(1, 2, 2, 1)",0.0,True
mu_2,"(1, 2, 2, 2)",0.0,True
mu_2,"(1, 2, 2, 3)",0.0,True
mu_2,"(1, 2, 2, 4)",0.0,True
mu_2,"(1, 2, 2, 5)",0.0,True
mu_2,"(1, 2, 3, 1)",0.0,True
mu_2,"(1, 2, 3, 2)",0.0,True
mu_2,"(1, 2, 3, 3)",0.0,True
mu_2,"(1, 2, 3, 4)",0.0,True
mu_2,"(1, 2, 3, 5)",0.0,True
mu_2,"(1, 3, 1, 1)",0.0,True
mu_2,"(1, 3, 1, 2)",0.0,True
mu_2,"(1, 3, 1, 4)",972222.0,True
mu_2,"(1, 3, 1, 5)",972222.0,True
mu_2,"(1, 3, 2, 1)",0.0,True
mu_2,"(1, 3, 2, 2)",0.0,True
mu_2,"(1, 3, 2, 3)",0.0,True
mu_2,"(1, 3, 2, 4)",0.0,True
mu_2,"(1, 3, 2, 5)",0.0,True
mu_2,"(1, 3, 3, 1)",0.0,True
mu_2,"(1, 3, 3, 2)",0.0,True
mu_2,"(1, 3, 3, 3)",0.0,True
mu_2,"(1, 3, 3, 4)",0.0,True
mu_2,"(1, 3, 3, 5)",0.0,True
mu_2,"(1, 4, 1, 1)",0.0,True
mu_2,"(1, 4, 1, 2)",0.0,True
mu_2,"(1, 4, 1, 3)",0.0,True
mu_2,"(1, 4, 1, 5)",0.0,True
mu_2,"(1, 4, 2, 1)",0.0,True
mu_2,"(1, 4, 2, 2)",0.0,True
mu_2,"(1, 4, 2, 3)",0.0,True
mu_2,"(1, 4, 2, 4)",0.0,True
mu_2,"(1, 4, 2, 5)",0.0,True
mu_2,"(1, 4, 3, 1)",0.0,True
mu_2,"(1, 4, 3, 2)",0.0,True
mu_2,"(1, 4, 3, 3)",0.0,True
mu_2,"(1, 4, 3, 4)",0.0,True
mu_2,"(1, 4, 3, 5)",0.0,True
mu_2,"(1, 5, 1, 1)",0.0,True
mu_2,"(1, 5, 1, 2)",0.0,True
mu_2,"(1, 5, 1, 3)",0.0,True
mu_2,"(1, 5, 1, 4)",0.0,True
mu_2,"(1, 5, 2, 1)",0.0,True
mu_2,"(1, 5, 2, 2)",0.0,True
mu_2,"(1, 5, 2, 3)",0.0,True
mu_2,"(1, 5, 2, 4)",0.0,True
mu_2,"(1, 5, 2, 5)",0.0,True
mu_2,"(1, 5, 3, 1)",0.0,True
mu_2,"(1, 5, 3, 2)",0.0,True
mu_2,"(1, 5, 3, 3)",0.0,True
mu_2,"(1, 5, 3, 4)",0.0,True
mu_2,"(1, 5, 3, 5)",0.0,True
mu_2,"(2, 1, 1, 1)",0.0,True
mu_2,"(2, 1, 1, 2)",0.0,True
mu_2,"(2, 1, 1, 3)",0.0,True
mu_2,"(2, 1, 1, 4)",0.0,True
mu_2,"(2, 1, 1, 5)",0.0,True
mu_2,"(2, 1, 2, 2)",0.0,True
mu_2,"(2, 1, 2, 3)",1000000.0,True
mu_2,"(2, 1, 2, 4)",0.0,True
mu_2,"(2, 1, 2, 5)",0.0,True
mu_2,"(2, 1, 3, 1)",0.0,True
mu_2,"(2, 1, 3, 2)",0.0,True
mu_2,"(2, 1, 3, 3)",0.0,True
mu_2,"(2, 1, 3, 4)",0.0,True
mu_2,"(2, 1, 3, 5)",0.0,True
mu_2,"(2, 2, 1, 1)",0.0,True
mu_2,"(2, 2, 1, 2)",0.0,True
mu_2,"(2, 2, 1, 3)",0.0,True
mu_2,"(2, 2, 1, 4)",0.0,True
mu_2,"(2, 2, 1, 5)",0.0,True
mu_2,"(2, 2, 2, 1)",1000000.0,True
mu_2,"(2, 2, 2, 3)",1000000.0,True
mu_2,"(2, 2, 2, 4)",0.0,True
mu_2,"(2, 2, 2, 5)",0.0,True
mu_2,"(2, 2, 3, 1)",0.0,True
mu_2,"(2, 2, 3, 2)",0.0,True
mu_2,"(2, 2, 3, 3)",0.0,True
mu_2,"(2, 2, 3, 4)",0.0,True
mu_2,"(2, 2, 3, 5)",0.0,True
mu_2,"(2, 3, 1, 1)",0.0,True
mu_2,"(2, 3, 1, 2)",0.0,True
mu_2,"(2, 3, 1, 3)",0.0,True
mu_2,"(2, 3, 1, 4)",0.0,True
mu_2,"(2, 3, 1, 5)",0.0,True
mu_2,"(2, 3, 2, 1)",652174.0,True
mu_2,"(2, 3, 2, 2)",0.0,True
mu_2,"(2, 3, 2, 4)",0.0,True
mu_2,"(2, 3, 2, 5)",0.0,True
mu_2,"(2, 3, 3, 1)",0.0,True
mu_2,"(2, 3, 3, 2)",0.0,True
mu_2,"(2, 3, 3, 3)",0.0,True
mu_2,"(2, 3, 3, 4)",0.0,True
mu_2,"(2, 3, 3, 5)",0.0,True
mu_2,"(2, 4, 1, 1)",0.0,True
mu_2,"(2, 4, 1, 2)",0.0,True
mu_2,"(2, 4, 1, 3)",0.0,True
mu_2,"(2, 4, 1, 4)",0.0,True
mu_2,"(2, 4, 1, 5)",0.0,True
mu_2,"(2, 4, 2, 1)",217391.0,True
mu_2,"(2, 4, 2, 2)",0.0,True
mu_2,"(2, 4, 2, 3)",1000000.0,True
mu_2,"(2, 4, 2, 5)",0.0,True
mu_2,"(2, 4, 3, 1)",0.0,True
mu_2,"(2, 4, 3, 2)",0.0,True
mu_2,"(2, 4, 3, 3)",0.0,True
mu_2,"(2, 4, 3, 4)",0.0,True
mu_2,"(2, 4, 3, 5)",0.0,True
mu_2,"(2, 5, 1, 1)",0.0,True
mu_2,"(2, 5, 1, 2)",0.0,True
mu_2,"(2, 5, 1, 3)",0.0,True
mu_2,"(2, 5, 1, 4)",0.0,True
mu_2,"(2, 5, 1, 5)",0.0,True
mu_2,"(2, 5, 2, 1)",0.0,True
mu_2,"(2, 5, 2, 2)",0.0,True
mu_2,"(2, 5, 2, 3)",1000000.0,True
mu_2,"(2, 5, 2, 4)",0.0,True
mu_2,"(2, 5, 3, 1)",0.0,True
mu_2,"(2, 5, 3, 2)",0.0,True
mu_2,"(2, 5, 3, 3)",0.0,True
mu_2,"(2, 5, 3, 4)",0.0,True
mu_2,"(2, 5, 3, 5)",0.0,True
mu_2,"(3, 1, 1, 1)",0.0,True
mu_2,"(3, 1, 1, 2)",0.0,True
mu_2,"(3, 1, 1, 3)",0.0,True
mu_2,"(3, 1, 1, 4)",0.0,True
mu_2,"(3, 1, 1, 5)",0.0,True
mu_2,"(3, 1, 2, 1)",0.0,True
mu_2,"(3, 1, 2, 2)",0.0,True
mu_2,"(3, 1, 2, 3)",0.0,True
mu_2,"(3, 1, 2, 4)",0.0,True
mu_2,"(3, 1, 2, 5)",0.0,True
mu_2,"(3, 1, 3, 2)",0.0,True
mu_2,"(3, 1, 3, 3)",0.0,True
mu_2,"(3, 1, 3, 4)",933333.0,True
mu_2,"(3, 1, 3, 5)",0.0,True
mu_2,"(3, 2, 1, 1)",0.0,True
mu_2,"(3, 2, 1, 2)",0.0,True
mu_2,"(3, 2, 1, 3)",0.0,True
mu_2,"(3, 2, 1, 4)",0.0,True
mu_2,"(3, 2, 1, 5)",0.0,True
mu_2,"(3, 2, 2, 1)",0.0,True
mu_2,"(3, 2, 2, 2)",0.0,True
mu_2,"(3, 2, 2, 3)",0.0,True
mu_2,"(3, 2, 2, 4)",0.0,True
mu_2,"(3, 2, 2, 5)",0.0,True
mu_2,"(3, 2, 3, 1)",0.0,True
mu_2,"(3, 2, 3, 3)",0.0,True
mu_2,"(3, 2, 3, 4)",1000000.0,True
mu_2,"(3, 2, 3, 5)",0.0,True
mu_2,"(3, 3, 1, 1)",0.0,True
mu_2,"(3, 3, 1, 2)",0.0,True
mu_2,"(3, 3, 1, 3)",0.0,True
mu_2,"(3, 3, 1, 4)",0.0,True
mu_2,"(3, 3, 1, 5)",0.0,True
mu_2,"(3, 3, 2, 1)",0.0,True
mu_2,"(3, 3, 2, 2)",0.0,True
mu_2,"(3, 3, 2, 3)",0.0,True
mu_2,"(3, 3, 2, 4)",0.0,True
mu_2,"(3, 3, 2, 5)",0.0,True
mu_2,"(3, 3, 3, 1)",0.0,True
mu_2,"(3, 3, 3, 2)",0.0,True
mu_2,"(3, 3, 3, 4)",900000.0,True
mu_2,"(3, 3, 3, 5)",0.0,True
mu_2,"(3, 4, 1, 1)",0.0,True
mu_2,"(3, 4, 1, 2)",0.0,True
mu_2,"(3, 4, 1, 3)",0.0,True
mu_2,"(3, 4, 1, 4)",0.0,True
mu_2,"(3, 4, 1, 5)",0.0,True
mu_2,"(3, 4, 2, 1)",0.0,True
mu_2,"(3, 4, 2, 2)",0.0,True
mu_2,"(3, 4, 2, 3)",0.0,True
mu_2,"(3, 4, 2, 4)",0.0,True
mu_2,"(3, 4, 2, 5)",0.0,True
mu_2,"(3, 4, 3, 1)",0.0,True
mu_2,"(3, 4, 3, 2)",0.0,True
mu_2,"(3, 4, 3, 3)",0.0,True
mu_2,"(3, 4, 3, 5)",0.0,True
mu_2,"(3, 5, 1, 1)",0.0,True
mu_2,"(3, 5, 1, 2)",0.0,True
mu_2,"(3, 5, 1, 3)",0.0,True
mu_2,"(3, 5, 1, 4)",0.0,True
mu_2,"(3, 5, 1, 5)",0.0,True
mu_2,"(3, 5, 2, 1)",0.0,True
mu_2,"(3, 5, 2, 2)",0.0,True
mu_2,"(3, 5, 2, 3)",0.0,True
mu_2,"(3, 5, 2, 4)",0.0,True
mu_2,"(3, 5, 2, 5)",0.0,True
mu_2,"(3, 5, 3, 1)",0.0,True
mu_2,"(3, 5, 3, 2)",0.0,True
mu_2,"(3, 5, 3, 3)",0.0,True
mu_2,"(3, 5, 3, 4)",866667.0,True
